AnimalCode,Date,TrialID,TrialType,Time,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile
cfm001mjr,240509,240509_4_066,LC No Report (7),348.12,0.5240000000000009,0,1,22.954999999999984,0,0,0,0,1,4,0,0.02631578947368421,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_067,HC No Report (9),351.394,0.5349999999999682,0.2,3,19.680999999999983,0,0,0,0,1,4,0,0.02631578947368421,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_069,LC No Report (7),361.31,0.5289999999999964,0,1,9.764999999999986,0,0,0,0,1,4,0,0.02631578947368421,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_076,LC No Report (7),393.201,0.5609999999999786,0,1,32.507000000000005,0,0,0,0,1,4,0,0.039473684210526314,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_080,LC No Report (7),412.416,0.5230000000000246,0,1,13.29200000000003,0,0,0,0,1,4,0,0.039473684210526314,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_082,LC No Report (7),421.236,0.5450000000000159,0,1,4.472000000000037,0,0,0,0,1,4,0,0.051437306677176255,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_085,HC No Report (9),436.64,0.5330000000000155,0.2,3,,0,0,0,0,1,4,0,0.06560734716300622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_088,LC No Report (7),450.028,0.5409999999999968,0,1,,0,0,0,0,1,4,0,0.07168022165693334,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240509,240509_4_090,LC No Report (7),461.063,0.5180000000000291,0,1,,0,0,0,0,1,4,0,0.09597171963264185,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240509/meas04/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_001,HC Hit (3),0.381,0.541,0.15,3,0.45499999999999996,1,0,1,1,0,1,0.47730882686634896,0.11014176011847181,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_002,MC Miss (5),4.552,0.5290000000000008,0.04,2,7.753,0,0,0,0,0,1,0,0.12431180060430176,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_003,Correct Rejection (4),8.417,0.5410000000000004,0,1,3.888,0,0,0,0,0,1,0,0.1141903431144232,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_004,Error (0),25.277,0.5259999999999998,0.06,3,0.23199999999999932,1,0,1,1,0,1,0.2692307692307692,0.1141903431144232,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_005,MC Miss (5),59.063,0.5279999999999987,0.04,2,7.929000000000002,0,0,0,0,0,1,0,0.12633609210227745,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_006,Incorrect Reject (6),62.708,0.5140000000000029,0.08,3,4.284000000000006,0,0,0,0,0,1,0,0.1405061325881074,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_007,Incorrect Reject (6),66.314,0.527000000000001,0.12,3,0.6780000000000115,0,0,1,0,0,1,0.11538461538461538,0.15265188157596166,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_008,MC Miss (5),73.445,0.5460000000000065,0.04,2,1.3530000000000086,0,0,0,0,0,1,0.03846153846153846,0.1647976305638159,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_009,HC Hit (3),84.198,0.51400000000001,0.12,3,0.41800000000000637,1,0,1,1,0,1,0.4230769230769231,0.17896767104964587,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_010,MC Hit (2),96.37,0.512999999999991,0.04,2,0.4969999999999999,1,0,1,1,0,1,0.2692307692307692,0.18099196254762157,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_011,HC Hit (3),100.754,0.5259999999999962,0.12,3,0.3819999999999908,1,0,1,1,0,1,0.2692307692307692,0.15789473684210523,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_012,HC Hit (3),110.143,0.5409999999999968,0.08,3,0.4399999999999977,1,0,1,1,0,1,0.30769230769230765,0.17004048582995948,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_013,Incorrect Reject (6),146.424,0.5099999999999909,0.05,3,4.8729999999999905,0,0,0,0,0,1,0,0.17004048582995948,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_014,MC Hit (2),150.681,0.5219999999999914,0.03,2,0.6159999999999854,1,0,1,1,0,1,0.23076923076923075,0.16801619433198378,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_015,Error (0),156.377,0.5099999999999909,0.08,3,0.19299999999998363,1,0,0,1,0,1,0.2692307692307692,0.18016194331983804,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_016,HC Hit (3),179.126,0.5159999999999911,0.06,3,0.4379999999999882,1,0,1,1,0,1,0.23076923076923075,0.18218623481781374,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_017,HC Hit (3),183.618,0.5200000000000102,0.05,3,0.36600000000001387,1,0,1,1,0,1,0.23076923076923075,0.20647773279352227,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_018,Error (0),222.475,0.5250000000000057,0,1,0.13700000000000045,1,0,0,1,0,1,0.2692307692307692,0.20445344129554655,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_019,Incorrect Reject (6),236.874,0.5200000000000102,0.06,3,0.6440000000000055,0,0,1,0,0,1,0.03846153846153846,0.19433198380566802,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_020,MC Miss (5),243.418,0.5250000000000057,0.04,2,0.7419999999999902,0,0,1,0,0,1,0.03846153846153846,0.18016194331983806,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_021,HC Hit (3),268.736,0.5169999999999959,0.12,3,0.3350000000000364,1,0,1,1,0,1,0.23076923076923075,0.1659919028340081,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_022,Correct Rejection (4),283.838,0.5329999999999586,0,1,5.132000000000005,0,0,0,0,0,1,0,0.14979757085020245,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_023,HC Hit (3),288.565,0.5020000000000095,0.15,3,0.40500000000002956,1,0,1,1,0,1,0.23076923076923075,0.1619433198380567,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_024,MC Hit (2),292.717,0.5219999999999914,0.04,2,0.44999999999998863,1,0,1,1,0,1,0.23076923076923075,0.1639676113360324,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_025,Correct Rejection (4),314.891,0.5219999999999914,0,1,2.808999999999969,0,0,0,0,0,1,0.03846153846153846,0.16194331983805668,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_026,HC Hit (3),336.964,0.5269999999999868,0.06,3,0.4759999999999991,1,0,1,1,0,1,0.5769230769230769,0.16194331983805668,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_027,Incorrect Reject (6),368.084,0.5260000000000105,0.1,3,5.0709999999999695,0,0,0,0,0,1,0,0.14979757085020243,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_028,HC Hit (3),372.61,0.5219999999999914,0.05,3,0.5449999999999591,1,0,1,1,0,1,0.23076923076923075,0.14777327935222673,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_029,MC Miss (5),388.55,0.5049999999999955,0.04,2,4.0049999999999955,0,0,0,0,0,1,0,0.15991902834008095,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_030,Incorrect Reject (6),418.043,0.5289999999999964,0.15,3,8.420999999999992,0,0,0,0,0,1,0,0.15991902834008095,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_031,Incorrect Reject (6),422.874,0.5159999999999627,0.05,3,3.589999999999975,0,0,0,0,0,1,0,0.1497975708502024,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_032,HC Hit (3),425.97,0.5169999999999959,0.05,3,0.49399999999997135,1,0,1,1,0,1,0.23076923076923075,0.15991902834008095,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_033,Error (0),432.131,0.5190000000000055,0.08,3,0.0020000000000095497,1,0,0,1,0,1,0.2692307692307692,0.15789473684210525,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_034,HC Hit (3),449.716,0.5229999999999677,0.1,3,0.4300000000000068,1,0,1,1,0,1,0.23076923076923075,0.14777327935222673,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_035,HC Hit (3),456.525,0.5260000000000105,0.05,3,0.4210000000000491,1,0,1,1,0,1,0.23076923076923075,0.15587044534412958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_036,Incorrect Reject (6),472.101,0.521000000000015,0.15,3,3.687000000000012,0,0,0,0,0,1,0,0.1356275303643725,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_037,MC Hit (2),475.199,0.49799999999999045,0.03,2,0.5889999999999986,1,0,1,1,0,1,0.23076923076923075,0.14372469635627533,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_038,HC Hit (3),480.034,0.5250000000000341,0.1,3,0.33199999999999363,1,0,1,1,0,1,0.2692307692307692,0.13360323886639675,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_039,Correct Rejection (4),491.227,0.5260000000000105,0.01,1,2.022000000000048,0,0,0,0,0,1,0.03846153846153846,0.14170040485829957,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_040,Incorrect Reject (6),504.267,0.535000000000025,0.05,3,0.617999999999995,0,0,1,0,0,1,0.03846153846153846,0.14372469635627527,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_041,HC Hit (3),522.926,0.5499999999999545,0.06,3,0.46499999999991815,1,0,1,1,0,1,0.1923076923076923,0.15587044534412953,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_042,HC Hit (3),527.295,0.5200000000000955,0.15,3,0.4800000000000182,1,0,1,1,0,1,0.1923076923076923,0.14979757085020243,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_043,Error (0),532.567,0.5389999999999873,0.03,2,0.025999999999953616,0,0,0,0,0,1,0.03846153846153846,0.1396761133603239,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_044,HC Hit (3),542.571,0.52699999999993,0.06,3,0.41800000000000637,1,0,1,1,0,1,0.1923076923076923,0.12753036437246965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_045,HC Hit (3),548.816,0.5449999999999591,0.1,3,0.4919999999999618,1,0,1,1,0,1,0.1923076923076923,0.1234817813765182,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_046,HC Hit (3),563.76,0.5430000000000064,0.05,3,0.49900000000002365,1,0,1,1,0,1,0.15384615384615383,0.1234817813765182,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_047,Incorrect Reject (6),567.723,0.5080000000000382,0.06,3,0.7740000000000009,0,0,0,0,0,1,0.03846153846153846,0.11943319838056678,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_048,HC Hit (3),583.225,0.5119999999999436,0.12,3,0.48599999999999,1,0,1,1,0,1,0.15384615384615383,0.11538461538461536,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_049,Correct Rejection (4),588.856,0.5080000000000382,0.01,1,2.518000000000029,0,0,0,0,0,1,0.03846153846153846,0.12145748987854248,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_050,HC Hit (3),600.142,0.5229999999999109,0.12,3,0.48899999999991905,1,0,1,1,0,1,0.23076923076923075,0.1255060728744939,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_051,HC Hit (3),606.415,0.5160000000000764,0.08,3,0.46100000000001273,1,0,1,1,0,1,0.11538461538461538,0.11740890688259106,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_052,Error (0),610.508,0.5179999999999154,0.03,2,0.005999999999971806,0,0,0,0,0,1,0.07692307692307691,0.10931174089068824,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_053,Correct Rejection (4),618.175,0.5200000000000955,0.01,1,4.069000000000074,0,0,0,0,0,1,0,0.11336032388663966,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_054,HC Hit (3),621.857,0.5149999999999864,0.1,3,0.3870000000000573,1,0,1,1,0,1,0.15384615384615383,0.10323886639676112,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_055,Correct Rejection (4),625.776,0.511000000000081,0.01,1,4.968000000000075,0,0,0,0,0,1,0,0.09514170040485831,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_056,HC Hit (3),630.309,0.52800000000002,0.06,3,0.4350000000000591,1,0,1,1,0,1,0.15384615384615383,0.0951417004048583,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_057,Error (0),636.575,0.5339999999999918,0,1,0.24500000000000455,1,0,1,1,0,1,0.1923076923076923,0.09919028340080972,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_058,HC Hit (3),641.432,0.5109999999999673,0.1,3,0.40599999999994907,1,0,1,1,0,1,0.15384615384615383,0.0931174089068826,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_059,Error (0),647.53,0.4940000000000282,0.08,3,0.22199999999998,1,0,1,1,0,1,0.11538461538461538,0.0910931174089069,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_060,Correct Rejection (4),658.689,0.5060000000000855,0.01,1,1.2699999999999818,0,0,0,0,0,1,0.03846153846153846,0.08906882591093117,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_061,Correct Rejection (4),666.423,0.5389999999999873,0.01,1,1.8799999999999955,0,0,0,0,0,1,0.03846153846153846,0.08502024291497975,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_062,HC Hit (3),674.326,0.5599999999999454,0.1,3,0.4940000000000282,1,0,1,1,0,1,0.11538461538461538,0.08097165991902834,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_063,Incorrect Reject (6),680.002,0.5030000000000427,0.1,3,5.210000000000036,0,0,0,0,0,1,0,0.08704453441295547,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_064,Correct Rejection (4),683.139,0.5149999999999864,0.01,1,2.072999999999979,0,0,0,0,0,1,0.03846153846153846,0.07894736842105264,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_065,HC Hit (3),690.981,0.5289999999999964,0.1,3,0.40999999999996817,1,0,1,1,0,1,0.15384615384615383,0.08704453441295547,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_066,HC Hit (3),696.639,0.5370000000000346,0.06,3,0.4619999999999891,1,0,1,1,0,1,0.11538461538461538,0.07894736842105263,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_067,MC Miss (5),700.713,0.5130000000000337,0.04,2,0.59800000000007,0,0,1,0,0,1,0.03846153846153846,0.06882591093117407,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_068,Correct Rejection (4),707.377,0.511000000000081,0,1,4.3940000000000055,0,0,0,0,0,1,0,0.06275303643724696,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_069,HC Hit (3),711.202,0.5449999999999591,0.1,3,0.56899999999996,1,0,1,1,0,1,0.1923076923076923,0.05668016194331983,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_070,Incorrect Reject (6),715.775,0.5210000000000719,0.05,3,0.7660000000000764,0,0,0,0,0,1,0.03846153846153846,0.054655870445344125,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_071,Incorrect Reject (6),722.49,0.5510000000000446,0.05,3,4.530999999999949,0,0,0,0,0,1,0,0.05263157894736841,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_072,HC Hit (3),726.571,0.5199999999999818,0.12,3,0.4499999999999318,1,0,1,1,0,1,0.11538461538461538,0.046558704453441284,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_073,MC Miss (5),732.21,0.5389999999999873,0.04,2,3.897999999999911,0,0,0,0,0,1,0,0.046558704453441284,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_074,Incorrect Reject (6),735.325,0.5229999999999109,0.15,3,0.7829999999999018,0,0,0,0,0,1,0.15384615384615383,0.04453441295546558,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_075,Incorrect Reject (6),760.68,0.5260000000000673,0.08,3,9.773000000000025,0,0,0,0,0,1,0,0.03643724696356274,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_076,Correct Rejection (4),764.587,0.5299999999999727,0,1,5.8659999999999854,0,0,0,0,0,1,0,0.030364372469635623,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_077,Incorrect Reject (6),767.79,0.511000000000081,0.05,3,2.663000000000011,0,0,0,0,0,1,0.03846153846153846,0.028340080971659916,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_078,HC No Report (9),824.669,0.5450000000000728,0.06,3,35.70900000000006,0,0,0,0,1,1,0,0.04251012145748988,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_079,LC No Report (7),828.902,0.5190000000000055,0,1,31.476,0,0,0,0,1,1,0,0.03238866396761133,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_080,Error (0),832.233,0.5040000000000191,0.12,3,28.145000000000095,1,1,0,0,1,1,0,0.030364372469635623,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_081,LC No Report (7),835.942,0.48900000000003274,0,1,24.436000000000035,0,0,0,0,1,1,0,0.030364372469635623,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_082,HC No Report (9),839.54,0.511000000000081,0.08,3,20.83800000000008,0,0,0,0,1,1,0,0.0242914979757085,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_083,HC No Report (9),843.383,0.5090000000000146,0.05,3,16.995000000000005,0,0,0,0,1,1,0,0.0242914979757085,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_084,MC No Report (8),846.672,0.5559999999999263,0.03,2,13.706000000000017,0,0,0,0,1,1,0,0.0242914979757085,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_085,HC No Report (9),851.299,0.5520000000000209,0.1,3,9.079000000000065,0,0,0,0,1,1,0,0.028340080971659916,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_086,LC No Report (7),856.742,0.5260000000000673,0,1,3.636000000000081,0,0,0,0,1,1,0,0.028340080971659916,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_087,Error (0),859.809,0.5300000000000864,0.08,3,0.5690000000000737,1,1,1,1,0,1,0.2692307692307692,0.030364372469635626,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_088,HC No Report (9),865.995,0.5309999999999491,0.08,3,23,0,0,0,0,1,1,0,0.030364372469635626,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_089,LC No Report (7),870.674,0.5120000000000573,0.01,1,18.321000000000026,0,0,0,0,1,1,0,0.030364372469635626,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_090,HC No Report (9),874.572,0.4959999999999809,0.08,3,14.423000000000002,0,0,0,0,1,1,0,0.030364372469635626,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_091,MC No Report (8),878.094,0.5139999999998963,0.03,2,10.900999999999954,0,0,0,0,1,1,0,0.030364372469635626,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_092,LC No Report (7),884.705,0.5249999999999773,0.01,1,4.289999999999964,0,0,0,0,1,1,0,0.030364372469635626,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_093,HC Hit (3),888.421,0.5279999999999063,0.12,3,0.5739999999999554,1,0,1,1,0,1,0.15384615384615383,0.030364372469635626,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_094,Error (0),893.371,0.5230000000000246,0.12,3,0.7019999999999982,1,1,1,1,0,1,0.07692307692307691,0.04144955871367572,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_095,Correct Rejection (4),899.853,0.5330000000000155,0,1,5.671000000000049,0,0,0,0,0,1,0,0.04144955871367572,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
cfm001mjr,240515,240515_1_096,HC Hit (3),905.109,0.5149999999999864,0.15,3,0.4149999999999636,1,0,1,1,0,1,0.07692307692307691,0.04144955871367572,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5
